date,close,open,high,low,volume
2021-02-27,46180.75,46319.79,48356.86,45055.00,45910946382
2021-02-28,45231.75,46169.92,46656.00,43016.00,53443887451
2021-03-01,49639.40,45231.74,49829.00,45042.13,53891300112
2021-03-02,48511.60,49635.30,50250.00,47075.11,47530897720
2021-03-03,50360.00,48502.18,52666.00,48161.75,53220811975
2021-03-04,48368.52,50370.33,51798.33,47502.00,52343816680
2021-03-05,48769.47,48370.97,49473.99,46219.32,48625928883
2021-03-06,48909.84,48766.01,49210.00,47077.00,34363564661
2021-03-07,50978.61,48909.84,51459.00,48909.83,43137459378
2021-03-08,52415.23,50976.22,52425.00,49328.62,48597428048
2021-03-09,54916.38,52413.17,54936.00,51845.01,50912227385
2021-03-10,55890.69,54921.61,57402.14,53025.00,57295577614
2021-03-11,57815.47,55888.70,58113.00,54283.00,56772343595
